,Judger A,Judger B,Judger C,NOC Code,Result
3182,J3,J8,J6,CZE,0.0
3183,J3,J8,J7,CZE,0.0
3184,J3,J8,J9,CZE,0.0
3185,J3,J9,J1,CZE,0.0
3186,J3,J9,J2,CZE,0.0
3187,J3,J9,J4,CZE,0.0
3188,J3,J9,J5,CZE,0.0
3189,J3,J9,J6,CZE,0.0
3190,J3,J9,J7,CZE,0.0
3191,J3,J9,J8,CZE,0.0
3192,J4,J1,J2,CZE,0.0
3193,J4,J1,J3,CZE,0.0
3194,J4,J1,J5,CZE,0.0
3195,J4,J1,J6,CZE,0.0
3196,J4,J1,J7,CZE,0.0
3197,J4,J1,J8,CZE,0.0
3198,J4,J1,J9,CZE,0.0
3199,J4,J2,J1,CZE,0.0
3200,J4,J2,J3,CZE,0.0
3201,J4,J2,J5,CZE,0.0
3202,J4,J2,J6,CZE,-8.68055555555556e-05
3203,J4,J2,J7,CZE,0.0
3204,J4,J2,J8,CZE,0.0
3205,J4,J2,J9,CZE,0.0
3206,J4,J3,J1,CZE,0.0
3207,J4,J3,J2,CZE,0.0
3208,J4,J3,J5,CZE,0.0
3209,J4,J3,J6,CZE,0.0
3210,J4,J3,J7,CZE,0.0
3211,J4,J3,J8,CZE,0.0
3212,J4,J3,J9,CZE,0.0
3213,J4,J5,J1,CZE,0.0
3214,J4,J5,J2,CZE,0.0
3215,J4,J5,J3,CZE,0.0
3216,J4,J5,J6,CZE,0.0
3217,J4,J5,J7,CZE,0.0
3218,J4,J5,J8,CZE,0.0
3219,J4,J5,J9,CZE,0.0
3220,J4,J6,J1,CZE,0.0
3221,J4,J6,J2,CZE,2.3148148148148157e-05
3222,J4,J6,J3,CZE,0.0
3223,J4,J6,J5,CZE,0.0
3224,J4,J6,J7,CZE,0.0
3225,J4,J6,J8,CZE,0.0
3226,J4,J6,J9,CZE,0.0
3227,J4,J7,J1,CZE,0.0
3228,J4,J7,J2,CZE,0.0
3229,J4,J7,J3,CZE,0.0
3230,J4,J7,J5,CZE,0.0
3231,J4,J7,J6,CZE,0.0
3232,J4,J7,J8,CZE,0.0
3233,J4,J7,J9,CZE,0.0
3234,J4,J8,J1,CZE,0.0
3235,J4,J8,J2,CZE,0.0
3236,J4,J8,J3,CZE,0.0
3237,J4,J8,J5,CZE,0.0
3238,J4,J8,J6,CZE,4.62962962962963e-05
3239,J4,J8,J7,CZE,0.0
3240,J4,J8,J9,CZE,0.0
3241,J4,J9,J1,CZE,0.0
3242,J4,J9,J2,CZE,0.00014467592592592597
3243,J4,J9,J3,CZE,0.0
3244,J4,J9,J5,CZE,0.0
3245,J4,J9,J6,CZE,0.0
3246,J4,J9,J7,CZE,0.0
3247,J4,J9,J8,CZE,0.0
3248,J5,J1,J2,CZE,0.0
3249,J5,J1,J3,CZE,0.0
3250,J5,J1,J4,CZE,0.0
3251,J5,J1,J6,CZE,0.0
3252,J5,J1,J7,CZE,0.0
3253,J5,J1,J8,CZE,0.0
3254,J5,J1,J9,CZE,0.0
3255,J5,J2,J1,CZE,0.0
3256,J5,J2,J3,CZE,0.0
3257,J5,J2,J4,CZE,0.0
3258,J5,J2,J6,CZE,0.0
3259,J5,J2,J7,CZE,0.0
3260,J5,J2,J8,CZE,0.0
3261,J5,J2,J9,CZE,0.0
3262,J5,J3,J1,CZE,0.0
3263,J5,J3,J2,CZE,0.0
3264,J5,J3,J4,CZE,0.0
3265,J5,J3,J6,CZE,0.0
3266,J5,J3,J7,CZE,0.0
3267,J5,J3,J8,CZE,0.0
3268,J5,J3,J9,CZE,0.0
3269,J5,J4,J1,CZE,0.0
3270,J5,J4,J2,CZE,0.0
3271,J5,J4,J3,CZE,0.0
3272,J5,J4,J6,CZE,0.0
3273,J5,J4,J7,CZE,0.0
3274,J5,J4,J8,CZE,0.0
3275,J5,J4,J9,CZE,0.0
3276,J5,J6,J1,CZE,0.0
3277,J5,J6,J2,CZE,0.0
3278,J5,J6,J3,CZE,0.0
3279,J5,J6,J4,CZE,0.0
3280,J5,J6,J7,CZE,0.0
3281,J5,J6,J8,CZE,0.0
3282,J5,J6,J9,CZE,0.0
3283,J5,J7,J1,CZE,0.0
3284,J5,J7,J2,CZE,0.0
3285,J5,J7,J3,CZE,0.0
3286,J5,J7,J4,CZE,0.0
3287,J5,J7,J6,CZE,0.0
3288,J5,J7,J8,CZE,0.0
3289,J5,J7,J9,CZE,0.0
3290,J5,J8,J1,CZE,0.0
3291,J5,J8,J2,CZE,0.0
3292,J5,J8,J3,CZE,0.0
3293,J5,J8,J4,CZE,0.0
3294,J5,J8,J6,CZE,0.0
3295,J5,J8,J7,CZE,0.0
3296,J5,J8,J9,CZE,0.0
3297,J5,J9,J1,CZE,0.0
3298,J5,J9,J2,CZE,0.0
3299,J5,J9,J3,CZE,0.0
3300,J5,J9,J4,CZE,0.0
3301,J5,J9,J6,CZE,0.0
3302,J5,J9,J7,CZE,0.0
3303,J5,J9,J8,CZE,0.0
3304,J6,J1,J2,CZE,0.0
3305,J6,J1,J3,CZE,0.0
3306,J6,J1,J4,CZE,0.0
3307,J6,J1,J5,CZE,0.0
3308,J6,J1,J7,CZE,0.0
3309,J6,J1,J8,CZE,0.0
3310,J6,J1,J9,CZE,0.0
3311,J6,J2,J1,CZE,0.0
3312,J6,J2,J3,CZE,0.0
3313,J6,J2,J4,CZE,4.0509259259259265e-05
3314,J6,J2,J5,CZE,0.0
3315,J6,J2,J7,CZE,0.0
3316,J6,J2,J8,CZE,0.0
3317,J6,J2,J9,CZE,0.0
3318,J6,J3,J1,CZE,0.0
3319,J6,J3,J2,CZE,0.0
3320,J6,J3,J4,CZE,0.0
3321,J6,J3,J5,CZE,0.0
3322,J6,J3,J7,CZE,0.0
3323,J6,J3,J8,CZE,0.0
3324,J6,J3,J9,CZE,0.0
3325,J6,J4,J1,CZE,0.0
3326,J6,J4,J2,CZE,1.7361111111111118e-05
3327,J6,J4,J3,CZE,0.0
3328,J6,J4,J5,CZE,0.0
3329,J6,J4,J7,CZE,0.0
3330,J6,J4,J8,CZE,0.0
3331,J6,J4,J9,CZE,0.0
3332,J6,J5,J1,CZE,0.0
3333,J6,J5,J2,CZE,0.0
3334,J6,J5,J3,CZE,0.0
3335,J6,J5,J4,CZE,0.0
3336,J6,J5,J7,CZE,0.0
3337,J6,J5,J8,CZE,0.0
3338,J6,J5,J9,CZE,0.0
3339,J6,J7,J1,CZE,0.0
3340,J6,J7,J2,CZE,0.0
3341,J6,J7,J3,CZE,0.0
3342,J6,J7,J4,CZE,0.0
3343,J6,J7,J5,CZE,0.0
3344,J6,J7,J8,CZE,0.0
3345,J6,J7,J9,CZE,0.0
3346,J6,J8,J1,CZE,0.0
3347,J6,J8,J2,CZE,0.0
3348,J6,J8,J3,CZE,0.0
3349,J6,J8,J4,CZE,0.0
3350,J6,J8,J5,CZE,0.0
3351,J6,J8,J7,CZE,0.0
3352,J6,J8,J9,CZE,0.0
3353,J6,J9,J1,CZE,0.0
3354,J6,J9,J2,CZE,-4.0509259259259265e-05
3355,J6,J9,J3,CZE,0.0
3356,J6,J9,J4,CZE,0.0
3357,J6,J9,J5,CZE,0.0
3358,J6,J9,J7,CZE,0.0
3359,J6,J9,J8,CZE,0.0
3360,J7,J1,J2,CZE,0.0
3361,J7,J1,J3,CZE,0.0
3362,J7,J1,J4,CZE,0.0
3363,J7,J1,J5,CZE,0.0
3364,J7,J1,J6,CZE,0.0
3365,J7,J1,J8,CZE,0.0
3366,J7,J1,J9,CZE,0.0
3367,J7,J2,J1,CZE,0.0
3368,J7,J2,J3,CZE,0.0
3369,J7,J2,J4,CZE,0.0
3370,J7,J2,J5,CZE,0.0
3371,J7,J2,J6,CZE,0.0
3372,J7,J2,J8,CZE,0.0
3373,J7,J2,J9,CZE,0.0
3374,J7,J3,J1,CZE,0.0
3375,J7,J3,J2,CZE,0.0
3376,J7,J3,J4,CZE,0.0
3377,J7,J3,J5,CZE,0.0
3378,J7,J3,J6,CZE,0.0
3379,J7,J3,J8,CZE,0.0
3380,J7,J3,J9,CZE,0.0
3381,J7,J4,J1,CZE,0.0
3382,J7,J4,J2,CZE,0.0
3383,J7,J4,J3,CZE,0.0
3384,J7,J4,J5,CZE,0.0
3385,J7,J4,J6,CZE,0.0
3386,J7,J4,J8,CZE,0.0
3387,J7,J4,J9,CZE,0.0
3388,J7,J5,J1,CZE,0.0
3389,J7,J5,J2,CZE,0.0
3390,J7,J5,J3,CZE,0.0
3391,J7,J5,J4,CZE,0.0
3392,J7,J5,J6,CZE,0.0
3393,J7,J5,J8,CZE,0.0
3394,J7,J5,J9,CZE,0.0
3395,J7,J6,J1,CZE,0.0
3396,J7,J6,J2,CZE,0.0
3397,J7,J6,J3,CZE,0.0
3398,J7,J6,J4,CZE,0.0
3399,J7,J6,J5,CZE,0.0
3400,J7,J6,J8,CZE,0.0
3401,J7,J6,J9,CZE,0.0
3402,J7,J8,J1,CZE,0.0
3403,J7,J8,J2,CZE,0.0
3404,J7,J8,J3,CZE,0.0
3405,J7,J8,J4,CZE,0.0
3406,J7,J8,J5,CZE,0.0
3407,J7,J8,J6,CZE,0.0
3408,J7,J8,J9,CZE,0.0
3409,J7,J9,J1,CZE,0.0
3410,J7,J9,J2,CZE,0.0
3411,J7,J9,J3,CZE,0.0
3412,J7,J9,J4,CZE,0.0
3413,J7,J9,J5,CZE,0.0
3414,J7,J9,J6,CZE,0.0
3415,J7,J9,J8,CZE,0.0
3416,J8,J1,J2,CZE,0.0
3417,J8,J1,J3,CZE,0.0
3418,J8,J1,J4,CZE,0.0
3419,J8,J1,J5,CZE,0.0
3420,J8,J1,J6,CZE,0.0
3421,J8,J1,J7,CZE,0.0
3422,J8,J1,J9,CZE,0.0
3423,J8,J2,J1,CZE,0.0
3424,J8,J2,J3,CZE,0.0
3425,J8,J2,J4,CZE,0.0
3426,J8,J2,J5,CZE,0.0
3427,J8,J2,J6,CZE,8.101851851851853e-05
3428,J8,J2,J7,CZE,0.0
3429,J8,J2,J9,CZE,0.0
3430,J8,J3,J1,CZE,0.0
3431,J8,J3,J2,CZE,0.0
3432,J8,J3,J4,CZE,0.0
3433,J8,J3,J5,CZE,0.0
3434,J8,J3,J6,CZE,0.0
3435,J8,J3,J7,CZE,0.0
3436,J8,J3,J9,CZE,0.0
3437,J8,J4,J1,CZE,0.0
3438,J8,J4,J2,CZE,0.0
3439,J8,J4,J3,CZE,0.0
3440,J8,J4,J5,CZE,0.0
3441,J8,J4,J6,CZE,8.680555555555557e-05
3442,J8,J4,J7,CZE,0.0
3443,J8,J4,J9,CZE,0.0
3444,J8,J5,J1,CZE,0.0
3445,J8,J5,J2,CZE,0.0
3446,J8,J5,J3,CZE,0.0
3447,J8,J5,J4,CZE,0.0
3448,J8,J5,J6,CZE,0.0
3449,J8,J5,J7,CZE,0.0
3450,J8,J5,J9,CZE,0.0
3451,J8,J6,J1,CZE,0.0
3452,J8,J6,J2,CZE,0.0
3453,J8,J6,J3,CZE,0.0
3454,J8,J6,J4,CZE,0.0
3455,J8,J6,J5,CZE,0.0
3456,J8,J6,J7,CZE,0.0
3457,J8,J6,J9,CZE,0.0
3458,J8,J7,J1,CZE,0.0
3459,J8,J7,J2,CZE,0.0
3460,J8,J7,J3,CZE,0.0
3461,J8,J7,J4,CZE,0.0
3462,J8,J7,J5,CZE,0.0
3463,J8,J7,J6,CZE,0.0
3464,J8,J7,J9,CZE,0.0
3465,J8,J9,J1,CZE,0.0
3466,J8,J9,J2,CZE,0.0
3467,J8,J9,J3,CZE,0.0
3468,J8,J9,J4,CZE,0.0
3469,J8,J9,J5,CZE,0.0
3470,J8,J9,J6,CZE,0.0
3471,J8,J9,J7,CZE,0.0
3472,J9,J1,J2,CZE,0.0
3473,J9,J1,J3,CZE,0.0
3474,J9,J1,J4,CZE,0.0
3475,J9,J1,J5,CZE,0.0
3476,J9,J1,J6,CZE,0.0
3477,J9,J1,J7,CZE,0.0
3478,J9,J1,J8,CZE,0.0
3479,J9,J2,J1,CZE,0.0
3480,J9,J2,J3,CZE,0.0
3481,J9,J2,J4,CZE,0.0
3482,J9,J2,J5,CZE,0.0
3483,J9,J2,J6,CZE,0.0
3484,J9,J2,J7,CZE,0.0
3485,J9,J2,J8,CZE,0.0
3486,J9,J3,J1,CZE,0.0
3487,J9,J3,J2,CZE,0.0
3488,J9,J3,J4,CZE,0.0
3489,J9,J3,J5,CZE,0.0
3490,J9,J3,J6,CZE,0.0
3491,J9,J3,J7,CZE,0.0
3492,J9,J3,J8,CZE,0.0
3493,J9,J4,J1,CZE,0.0
3494,J9,J4,J2,CZE,0.00012731481481481486
3495,J9,J4,J3,CZE,0.0
3496,J9,J4,J5,CZE,0.0
3497,J9,J4,J6,CZE,0.0
3498,J9,J4,J7,CZE,0.0
3499,J9,J4,J8,CZE,0.0
3500,J9,J5,J1,CZE,0.0
3501,J9,J5,J2,CZE,0.0
3502,J9,J5,J3,CZE,0.0
3503,J9,J5,J4,CZE,0.0
3504,J9,J5,J6,CZE,0.0
3505,J9,J5,J7,CZE,0.0
3506,J9,J5,J8,CZE,0.0
3507,J9,J6,J1,CZE,0.0
3508,J9,J6,J2,CZE,-7.52314814814815e-05
3509,J9,J6,J3,CZE,0.0
3510,J9,J6,J4,CZE,0.0
3511,J9,J6,J5,CZE,0.0
3512,J9,J6,J7,CZE,0.0
3513,J9,J6,J8,CZE,0.0
3514,J9,J7,J1,CZE,0.0
3515,J9,J7,J2,CZE,0.0
3516,J9,J7,J3,CZE,0.0
3517,J9,J7,J4,CZE,0.0
3518,J9,J7,J5,CZE,0.0
3519,J9,J7,J6,CZE,0.0
3520,J9,J7,J8,CZE,0.0
3521,J9,J8,J1,CZE,0.0
3522,J9,J8,J2,CZE,0.0
3523,J9,J8,J3,CZE,0.0
3524,J9,J8,J4,CZE,0.0
3525,J9,J8,J5,CZE,0.0
3526,J9,J8,J6,CZE,0.0
3527,J9,J8,J7,CZE,0.0
3528,J1,J2,J3,GER,0.0
3529,J1,J2,J4,GER,0.0
3530,J1,J2,J5,GER,0.0
3531,J1,J2,J6,GER,0.0
3532,J1,J2,J7,GER,0.0
3533,J1,J2,J8,GER,0.0
3534,J1,J2,J9,GER,0.0
3535,J1,J3,J2,GER,0.0
3536,J1,J3,J4,GER,0.0
3537,J1,J3,J5,GER,0.0
3538,J1,J3,J6,GER,0.0
3539,J1,J3,J7,GER,0.0
3540,J1,J3,J8,GER,0.0
3541,J1,J3,J9,GER,0.0
3542,J1,J4,J2,GER,0.0
3543,J1,J4,J3,GER,0.0
3544,J1,J4,J5,GER,0.0
3545,J1,J4,J6,GER,0.0
3546,J1,J4,J7,GER,0.0
3547,J1,J4,J8,GER,0.0
3548,J1,J4,J9,GER,0.0
3549,J1,J5,J2,GER,0.0
3550,J1,J5,J3,GER,0.0
3551,J1,J5,J4,GER,0.0
3552,J1,J5,J6,GER,0.0
3553,J1,J5,J7,GER,0.0
3554,J1,J5,J8,GER,0.0
3555,J1,J5,J9,GER,0.0
3556,J1,J6,J2,GER,0.0
3557,J1,J6,J3,GER,0.0
3558,J1,J6,J4,GER,0.0
3559,J1,J6,J5,GER,0.0
3560,J1,J6,J7,GER,0.0
3561,J1,J6,J8,GER,0.0
3562,J1,J6,J9,GER,0.0
3563,J1,J7,J2,GER,0.0
3564,J1,J7,J3,GER,0.0
3565,J1,J7,J4,GER,0.0
3566,J1,J7,J5,GER,0.0
3567,J1,J7,J6,GER,0.0
3568,J1,J7,J8,GER,0.0
3569,J1,J7,J9,GER,0.0
3570,J1,J8,J2,GER,0.0
3571,J1,J8,J3,GER,0.0
3572,J1,J8,J4,GER,0.0
3573,J1,J8,J5,GER,0.0
3574,J1,J8,J6,GER,0.0
3575,J1,J8,J7,GER,0.0
3576,J1,J8,J9,GER,0.0
3577,J1,J9,J2,GER,0.0
3578,J1,J9,J3,GER,0.0
3579,J1,J9,J4,GER,0.0
3580,J1,J9,J5,GER,0.0
3581,J1,J9,J6,GER,0.0
3582,J1,J9,J7,GER,0.0
3583,J1,J9,J8,GER,0.0
3584,J2,J1,J3,GER,0.0
3585,J2,J1,J4,GER,0.0
3586,J2,J1,J5,GER,0.0
3587,J2,J1,J6,GER,0.0
3588,J2,J1,J7,GER,0.0
3589,J2,J1,J8,GER,0.0
3590,J2,J1,J9,GER,0.0
3591,J2,J3,J1,GER,0.0
3592,J2,J3,J4,GER,0.0
3593,J2,J3,J5,GER,0.0
3594,J2,J3,J6,GER,0.0
3595,J2,J3,J7,GER,0.0
3596,J2,J3,J8,GER,0.0
3597,J2,J3,J9,GER,0.0
3598,J2,J4,J1,GER,0.0
3599,J2,J4,J3,GER,0.0
3600,J2,J4,J5,GER,0.0
3601,J2,J4,J6,GER,0.0
3602,J2,J4,J7,GER,0.0
3603,J2,J4,J8,GER,0.0
3604,J2,J4,J9,GER,0.0
3605,J2,J5,J1,GER,0.0
3606,J2,J5,J3,GER,0.0
3607,J2,J5,J4,GER,0.0
3608,J2,J5,J6,GER,0.0
3609,J2,J5,J7,GER,0.0
3610,J2,J5,J8,GER,0.0
3611,J2,J5,J9,GER,0.0
3612,J2,J6,J1,GER,0.0
3613,J2,J6,J3,GER,0.0
3614,J2,J6,J4,GER,0.0
3615,J2,J6,J5,GER,0.0
3616,J2,J6,J7,GER,0.0
3617,J2,J6,J8,GER,0.0
3618,J2,J6,J9,GER,0.0
3619,J2,J7,J1,GER,0.0
3620,J2,J7,J3,GER,0.0
3621,J2,J7,J4,GER,0.0
3622,J2,J7,J5,GER,0.0
3623,J2,J7,J6,GER,0.0
3624,J2,J7,J8,GER,0.0
3625,J2,J7,J9,GER,0.0
3626,J2,J8,J1,GER,0.0
3627,J2,J8,J3,GER,0.0
3628,J2,J8,J4,GER,0.0
3629,J2,J8,J5,GER,0.0
3630,J2,J8,J6,GER,0.0
3631,J2,J8,J7,GER,0.0
3632,J2,J8,J9,GER,0.0
3633,J2,J9,J1,GER,0.0
3634,J2,J9,J3,GER,0.0
3635,J2,J9,J4,GER,0.0
3636,J2,J9,J5,GER,0.0
3637,J2,J9,J6,GER,0.0
3638,J2,J9,J7,GER,0.0
3639,J2,J9,J8,GER,0.0
3640,J3,J1,J2,GER,0.0
3641,J3,J1,J4,GER,0.0
3642,J3,J1,J5,GER,0.0
3643,J3,J1,J6,GER,0.0
3644,J3,J1,J7,GER,0.0
3645,J3,J1,J8,GER,0.0
3646,J3,J1,J9,GER,0.0
3647,J3,J2,J1,GER,0.0
3648,J3,J2,J4,GER,0.0
3649,J3,J2,J5,GER,0.0
3650,J3,J2,J6,GER,0.0
3651,J3,J2,J7,GER,0.0
3652,J3,J2,J8,GER,0.0
3653,J3,J2,J9,GER,0.0
3654,J3,J4,J1,GER,0.0
3655,J3,J4,J2,GER,0.0
3656,J3,J4,J5,GER,0.0
3657,J3,J4,J6,GER,0.0
3658,J3,J4,J7,GER,0.0
3659,J3,J4,J8,GER,0.0
3660,J3,J4,J9,GER,0.0
3661,J3,J5,J1,GER,0.0
3662,J3,J5,J2,GER,0.0
3663,J3,J5,J4,GER,0.0
3664,J3,J5,J6,GER,0.0
3665,J3,J5,J7,GER,0.0
3666,J3,J5,J8,GER,0.0
3667,J3,J5,J9,GER,0.0
3668,J3,J6,J1,GER,0.0
3669,J3,J6,J2,GER,0.0
3670,J3,J6,J4,GER,0.0
3671,J3,J6,J5,GER,0.0
3672,J3,J6,J7,GER,0.0
3673,J3,J6,J8,GER,0.0
3674,J3,J6,J9,GER,0.0
3675,J3,J7,J1,GER,0.0
3676,J3,J7,J2,GER,0.0
3677,J3,J7,J4,GER,0.0
3678,J3,J7,J5,GER,0.0
3679,J3,J7,J6,GER,0.0
3680,J3,J7,J8,GER,0.0
3681,J3,J7,J9,GER,0.0
3682,J3,J8,J1,GER,0.0
3683,J3,J8,J2,GER,0.0
3684,J3,J8,J4,GER,0.0
3685,J3,J8,J5,GER,0.0
3686,J3,J8,J6,GER,0.0
3687,J3,J8,J7,GER,0.0
3688,J3,J8,J9,GER,0.0
3689,J3,J9,J1,GER,0.0
3690,J3,J9,J2,GER,0.0
3691,J3,J9,J4,GER,0.0
3692,J3,J9,J5,GER,0.0
3693,J3,J9,J6,GER,0.0
3694,J3,J9,J7,GER,0.0
3695,J3,J9,J8,GER,0.0
3696,J4,J1,J2,GER,0.0
3697,J4,J1,J3,GER,0.0
3698,J4,J1,J5,GER,0.0
3699,J4,J1,J6,GER,0.0
3700,J4,J1,J7,GER,0.0
3701,J4,J1,J8,GER,0.0
3702,J4,J1,J9,GER,0.0
3703,J4,J2,J1,GER,0.0
3704,J4,J2,J3,GER,0.0
3705,J4,J2,J5,GER,0.0
3706,J4,J2,J6,GER,0.0
3707,J4,J2,J7,GER,0.0
3708,J4,J2,J8,GER,0.0
3709,J4,J2,J9,GER,0.0
3710,J4,J3,J1,GER,0.0
3711,J4,J3,J2,GER,0.0
3712,J4,J3,J5,GER,0.0
3713,J4,J3,J6,GER,0.0
3714,J4,J3,J7,GER,0.0
3715,J4,J3,J8,GER,0.0
3716,J4,J3,J9,GER,0.0
3717,J4,J5,J1,GER,0.0
3718,J4,J5,J2,GER,0.0
3719,J4,J5,J3,GER,0.0
3720,J4,J5,J6,GER,0.0
3721,J4,J5,J7,GER,0.0
3722,J4,J5,J8,GER,0.0
3723,J4,J5,J9,GER,0.0
3724,J4,J6,J1,GER,0.0
3725,J4,J6,J2,GER,0.0
3726,J4,J6,J3,GER,0.0
3727,J4,J6,J5,GER,0.0
3728,J4,J6,J7,GER,0.0
3729,J4,J6,J8,GER,0.0
3730,J4,J6,J9,GER,0.0
3731,J4,J7,J1,GER,0.0
3732,J4,J7,J2,GER,0.0
3733,J4,J7,J3,GER,0.0
3734,J4,J7,J5,GER,0.0
3735,J4,J7,J6,GER,0.0
3736,J4,J7,J8,GER,0.0
3737,J4,J7,J9,GER,0.0
3738,J4,J8,J1,GER,0.0
3739,J4,J8,J2,GER,0.0
3740,J4,J8,J3,GER,0.0
3741,J4,J8,J5,GER,0.0
3742,J4,J8,J6,GER,0.0
3743,J4,J8,J7,GER,0.0
3744,J4,J8,J9,GER,0.0
3745,J4,J9,J1,GER,0.0
3746,J4,J9,J2,GER,0.0
3747,J4,J9,J3,GER,0.0
3748,J4,J9,J5,GER,0.0
3749,J4,J9,J6,GER,0.0
3750,J4,J9,J7,GER,0.0
3751,J4,J9,J8,GER,0.0
3752,J5,J1,J2,GER,0.0
3753,J5,J1,J3,GER,0.0
3754,J5,J1,J4,GER,0.0
3755,J5,J1,J6,GER,0.0
3756,J5,J1,J7,GER,0.0
3757,J5,J1,J8,GER,0.0
3758,J5,J1,J9,GER,0.0
3759,J5,J2,J1,GER,0.0
3760,J5,J2,J3,GER,0.0
3761,J5,J2,J4,GER,0.0
3762,J5,J2,J6,GER,0.0
3763,J5,J2,J7,GER,0.0
3764,J5,J2,J8,GER,0.0
3765,J5,J2,J9,GER,0.0
3766,J5,J3,J1,GER,0.0
3767,J5,J3,J2,GER,0.0
3768,J5,J3,J4,GER,0.0
3769,J5,J3,J6,GER,0.0
3770,J5,J3,J7,GER,0.0
3771,J5,J3,J8,GER,0.0
3772,J5,J3,J9,GER,0.0
3773,J5,J4,J1,GER,0.0
3774,J5,J4,J2,GER,0.0
3775,J5,J4,J3,GER,0.0
3776,J5,J4,J6,GER,0.0
3777,J5,J4,J7,GER,0.0
3778,J5,J4,J8,GER,0.0
3779,J5,J4,J9,GER,0.0
3780,J5,J6,J1,GER,0.0
3781,J5,J6,J2,GER,0.0
3782,J5,J6,J3,GER,0.0
3783,J5,J6,J4,GER,0.0
3784,J5,J6,J7,GER,0.0
3785,J5,J6,J8,GER,0.0
3786,J5,J6,J9,GER,0.0
3787,J5,J7,J1,GER,0.0
3788,J5,J7,J2,GER,0.0
3789,J5,J7,J3,GER,0.0
3790,J5,J7,J4,GER,0.0
3791,J5,J7,J6,GER,0.0
3792,J5,J7,J8,GER,0.0
3793,J5,J7,J9,GER,0.0
3794,J5,J8,J1,GER,0.0
3795,J5,J8,J2,GER,0.0
3796,J5,J8,J3,GER,0.0
3797,J5,J8,J4,GER,0.0
3798,J5,J8,J6,GER,0.0
3799,J5,J8,J7,GER,0.0
3800,J5,J8,J9,GER,0.0
3801,J5,J9,J1,GER,0.0
3802,J5,J9,J2,GER,0.0
3803,J5,J9,J3,GER,0.0
3804,J5,J9,J4,GER,0.0
3805,J5,J9,J6,GER,0.0
3806,J5,J9,J7,GER,0.0
3807,J5,J9,J8,GER,0.0
3808,J6,J1,J2,GER,0.0
3809,J6,J1,J3,GER,0.0
3810,J6,J1,J4,GER,0.0
3811,J6,J1,J5,GER,0.0
3812,J6,J1,J7,GER,0.0
3813,J6,J1,J8,GER,0.0
3814,J6,J1,J9,GER,0.0
3815,J6,J2,J1,GER,0.0
3816,J6,J2,J3,GER,0.0
3817,J6,J2,J4,GER,0.0
3818,J6,J2,J5,GER,0.0
3819,J6,J2,J7,GER,0.0
3820,J6,J2,J8,GER,0.0
3821,J6,J2,J9,GER,0.0
3822,J6,J3,J1,GER,0.0
3823,J6,J3,J2,GER,0.0
3824,J6,J3,J4,GER,0.0
3825,J6,J3,J5,GER,0.0
3826,J6,J3,J7,GER,0.0
3827,J6,J3,J8,GER,0.0
3828,J6,J3,J9,GER,0.0
3829,J6,J4,J1,GER,0.0
3830,J6,J4,J2,GER,0.0
3831,J6,J4,J3,GER,0.0
3832,J6,J4,J5,GER,0.0
3833,J6,J4,J7,GER,0.0
3834,J6,J4,J8,GER,0.0
3835,J6,J4,J9,GER,0.0
3836,J6,J5,J1,GER,0.0
3837,J6,J5,J2,GER,0.0
3838,J6,J5,J3,GER,0.0
3839,J6,J5,J4,GER,0.0
3840,J6,J5,J7,GER,0.0
3841,J6,J5,J8,GER,0.0
3842,J6,J5,J9,GER,0.0
3843,J6,J7,J1,GER,0.0
3844,J6,J7,J2,GER,0.0
3845,J6,J7,J3,GER,0.0
3846,J6,J7,J4,GER,0.0
3847,J6,J7,J5,GER,0.0
3848,J6,J7,J8,GER,0.0
3849,J6,J7,J9,GER,0.0
3850,J6,J8,J1,GER,0.0
3851,J6,J8,J2,GER,0.0
3852,J6,J8,J3,GER,0.0
3853,J6,J8,J4,GER,0.0
3854,J6,J8,J5,GER,0.0
3855,J6,J8,J7,GER,0.0
3856,J6,J8,J9,GER,0.0
3857,J6,J9,J1,GER,0.0
3858,J6,J9,J2,GER,0.0
3859,J6,J9,J3,GER,0.0
3860,J6,J9,J4,GER,0.0
3861,J6,J9,J5,GER,0.0
3862,J6,J9,J7,GER,0.0
3863,J6,J9,J8,GER,0.0
3864,J7,J1,J2,GER,0.0
3865,J7,J1,J3,GER,0.0
3866,J7,J1,J4,GER,0.0
3867,J7,J1,J5,GER,0.0
3868,J7,J1,J6,GER,0.0
3869,J7,J1,J8,GER,0.0
3870,J7,J1,J9,GER,0.0
3871,J7,J2,J1,GER,0.0
3872,J7,J2,J3,GER,0.0
3873,J7,J2,J4,GER,0.0
3874,J7,J2,J5,GER,0.0
3875,J7,J2,J6,GER,0.0
3876,J7,J2,J8,GER,0.0
3877,J7,J2,J9,GER,0.0
3878,J7,J3,J1,GER,0.0
3879,J7,J3,J2,GER,0.0
3880,J7,J3,J4,GER,0.0
3881,J7,J3,J5,GER,0.0
3882,J7,J3,J6,GER,0.0
3883,J7,J3,J8,GER,0.0
3884,J7,J3,J9,GER,0.0
3885,J7,J4,J1,GER,0.0
3886,J7,J4,J2,GER,0.0
3887,J7,J4,J3,GER,0.0
3888,J7,J4,J5,GER,0.0
3889,J7,J4,J6,GER,0.0
3890,J7,J4,J8,GER,0.0
3891,J7,J4,J9,GER,0.0
3892,J7,J5,J1,GER,0.0
3893,J7,J5,J2,GER,0.0
3894,J7,J5,J3,GER,0.0
